npc_name,sex,dialog_type,quest_id,text
Unknown_broadcast,,gossip,,"I require training, Nissa."
Unknown_broadcast,,gossip,,Are you a student of the medical sciences?
Unknown_broadcast,,gossip,,"I require training, Arnok."
Unknown_broadcast,,gossip,,"I regret to inform you that you have failed your examination, doctor."
Unknown_broadcast,,gossip,,The good doctor saves the day! HOORAY!
Unknown_broadcast,,gossip,,Brain encaved... mortar... bas... hed... leaking... dyin... g...
Unknown_broadcast,,gossip,,"Goodbye, cruel world... I'm leavin' you today... goodbye... goodbye... goodbye..."
Unknown_broadcast,,gossip,,I'm not gonna make it... death comes...
Unknown_broadcast,,gossip,,My entrails are leaking out! HELP!
Unknown_broadcast,,gossip,,I... I think I see Blue...
Unknown_broadcast,,gossip,,Dying... See the light... gloriouss...
Unknown_broadcast,,gossip,,Heeellp meee... ri... ribss... bro... broken.
Unknown_broadcast,,gossip,,"I require training, Daryl."
Unknown_broadcast,,gossip,,"I keep 'em fed, kid. Yep, Daryl Riknussun, at yer service."
Unknown_broadcast,,gossip,,"I require training, Zamja."
Unknown_broadcast,,gossip,,"Can Zamja help you, $r?"
Unknown_broadcast,,gossip,,"I wish to browse your goods, Dirge."
Unknown_broadcast,,gossip,,Where can I find Crystal Restore?
Unknown_broadcast,,gossip,,Where can I get Enchanted Thorium?
Unknown_broadcast,,gossip,,"Please, leave this place, $N. You know nothing of what troubles us..."
Unknown_broadcast,,gossip,,"I require training, Grimnur."
Unknown_broadcast,,gossip,,"Yap, I can teach ye to fish."
Unknown_broadcast,,gossip,,"I require training, Lumak."
Unknown_broadcast,,gossip,,Fish so delicious. You come learn fish? Eat fish? Mmmmm...
Unknown_broadcast,,gossip,,"Stonetalon Mountain has many perilous caves through out this region.  Exploring these caves can hold many adventures for those willing to risk life for glory.$B$B$C, perhaps you seek riches that only following your heart and soul can garnish."
Unknown_broadcast,,gossip,,"So you're here for the Warsong axes. Well, it's about time, $N. That crate has been sitting out there for days, now.$B$BFeel free to haul it away whenever you are ready."
Unknown_broadcast,,gossip,,"Myranda, do you have enough eyeballs to make another amulet? I have lost the old one."
Unknown_broadcast,,gossip,,"Of course, Warchief!"
Unknown_broadcast,,gossip,,"I live only to serve, Warchief! My life is empty and meaningless without your guidance."
Unknown_broadcast,,gossip,,"I... I did not think of it that way, Warchief."
Unknown_broadcast,,gossip,,"With all due respect, Warchief - why not allow them to be destroyed? Does this not strengthen our position?"
Unknown_broadcast,,gossip,,Usurper?
Unknown_broadcast,,gossip,,What discoveries?
Unknown_broadcast,,gossip,,"Please share your wisdom with me, Warchief."
Unknown_broadcast,,gossip,,Pathetic. You two do not deserve the training you are getting here if that was the best you can do.
Unknown_broadcast,,gossip,,I submit myself for further training my master.
Unknown_broadcast,,gossip,,I seek further druidic training to have a closer understanding of the Earth Mother's will.
Unknown_broadcast,,gossip,,It is a greater knowledge of the ways of the warlock that I crave.
Unknown_broadcast,,gossip,,"You know enough to be dangerous, but you still look like you need training to me $N."
Unknown_broadcast,,gossip,,"How fortuitous. Usually, I must leave my lair in order to feed."
Unknown_broadcast,,gossip,,Who dares attack the Silverwing Outpost?!?
Unknown_broadcast,,gossip,,"Ok, let's move out!"
Unknown_broadcast,,gossip,,"Ragers, Fetch!"
Unknown_broadcast,,gossip,,"I got nothin' more to teach! Not for somebody who knows as much as you do, anyway! You Horde types need to talk to Nogg in Orgrimmar!"
Unknown_broadcast,,gossip,,I wish to unlearn my talents.
Unknown_broadcast,,gossip,,Yes. I do.
Unknown_broadcast,,gossip,,"Welcome, my $g brother : sister;.  If you are here to train, then I would be delighted to train you.$B$BThere will be a time soon where the call of the Emerald Dream will take hold in you.  You will hibernate for many years and walk amongst the purest of forms.  It is there and then that your ultimate training will take place."
Unknown_broadcast,,gossip,,%s's medallion shatters.
Unknown_broadcast,,gossip,,"Look at the wisdom and knowledge of the beast, and you will see yourself. Observe as the owl does, learn cleverness from the sabercat, embody the mighty spirit of the wolf."
Unknown_broadcast,,gossip,,"I am ready, as are my forces. Let us end this masquerade!"
Unknown_broadcast,,gossip,,"The dragon hides behind a royal facade. The tablets will reveal her for what she is... If what I have seen holds true, I will not survive this battle, friend. It is you that must finish what I have started. Are your forces ready? Are you ready? We will begin on your command."
Unknown_broadcast,,gossip,,"Was this fated, Windsor? If it was death that you came for, then the prophecy has been fulfilled. May your consciousness rot in the Twisting Nether. Finish the rest of these meddlesome insects, children. Bolvar, you have been a pleasurable puppet."
Unknown_broadcast,,gossip,,The Drag race will start in 1 minute!
Unknown_broadcast,,gossip,,"Get your seats, folks!  The race is starting in 2 minutes!"
Unknown_broadcast,,gossip,,What can you tell me about the hippogryph - Sharptalon?
Unknown_broadcast,,gossip,,What can you tell me about the nightsaber cat - Shadumbra?
Unknown_broadcast,,gossip,,What can you tell me about the bear - Ursangous?
Unknown_broadcast,,gossip,,Place Termite Barrel on the crate.
Unknown_broadcast,,gossip,,I would like to train.
Unknown_broadcast,,gossip,,Who sent you here? You're not ready for my instruction yet! You'll be told when you're ready.
Unknown_broadcast,,gossip,,"You're doing very well in the art of tailoring, I must admit. Now, let's see how good you REALLY are..."
Unknown_broadcast,,gossip,,"Well done. You have now earned tailoring's highest honor. Go forth, and do terrible things with this knowledge!"
Unknown_broadcast,,gossip,,The place is a bit drafty... but what do I care? I'm dead.
Unknown_broadcast,,gossip,,"I am not worthy, sir."
Unknown_broadcast,,gossip,,I cannot help you until you have learned more of the essentials. Come back to me when you are ready.
Unknown_broadcast,,gossip,,"You have come a long way, traveler. There is one more task for you to perform..."
Unknown_broadcast,,gossip,,"You have truly become one of the finest tailors in the business! Congratulations, I am proud to have been your instructor!"
Unknown_broadcast,,gossip,,"I have outfitted kings. With the proper training, you can too."
Unknown_broadcast,,gossip,,Good! I can tell that my efforts will not be wasted!
Unknown_broadcast,,gossip,,I will instruct you when the time is right... that time is not now. You have much more to learn first!
Unknown_broadcast,,gossip,,"Before your learning may begin, I must ask of you a favor..."
Unknown_broadcast,,gossip,,You require the instruction of a true master! Go to Daryl Stack in Tarren Mill and embrace your destiny!
Unknown_broadcast,,gossip,,Cloth is okay. Personally I prefer to work with human skin.
Unknown_broadcast,,gossip,,"You'll need more training before I can share my knowledge with you, I'm afraid."
Unknown_broadcast,,gossip,,I require all my students to prove their dedication. Now it's your turn...
Unknown_broadcast,,gossip,,There's only one person I know of who is more learned in the art of tailoring than myself. Last I heard he could be found in Theramore Isle. He is the person you should seek.
Unknown_broadcast,,gossip,,"Yes, I've been running this shop for some time now. Business has been pretty good lately. A lot of new adventurers coming through..."
Unknown_broadcast,,gossip,,How can I share my secrets with a beginner? Try speaking with Victor Ward first.
Unknown_broadcast,,gossip,,Okay... so you wanna' be a tailor. How about you prove it?
Unknown_broadcast,,gossip,,You have worked your way up... time to see the boss. Go to Josef and tell him you are ready.
Unknown_broadcast,,gossip,,Tailoring can come in very handy. I once had to sew my arm back on.
Unknown_broadcast,,gossip,,You are truly a determined student. I will be happy to provide you with instruction!
Unknown_broadcast,,gossip,,"There are fundamental things you must learn before I can aid you. Speak to my apprentice, Vhan. He is kind and patient and will teach you what you need to know."
Unknown_broadcast,,gossip,,There walks a hero.
Unknown_broadcast,,gossip,,I will require a demonstration of your determination before I share my gifts with you...
Unknown_broadcast,,gossip,,"My knowledge is limited, though I am still learning. It is time for you to move on, traveler. Find Josef Gregorian in Undercity and tell him you are ready."
Unknown_broadcast,,gossip,,Aren't the patterns beautiful? Each one speaks with its own voice.
Unknown_broadcast,,gossip,,"Expertly accomplished! Now, let us continue your education..."
Unknown_broadcast,,gossip,,"You still have lessons to learn before I may begin your training. In the meantime, perhaps Vhan, in Thunder Bluff can help you."
Unknown_broadcast,,gossip,,There is a task I would like you to perform before we go any further...
Unknown_broadcast,,gossip,,"Your knowledge is great, traveler. You must learn from one who is wiser than I. Many tales have been told of the wisdom of Josef Gregorian. You may find him in Undercity."
Unknown_broadcast,,gossip,,Welcome to our tent. May I assist you?
Unknown_broadcast,,gossip,,"You have done well, traveler. I am proud to call you my student!"
Unknown_broadcast,,gossip,,"There are basics that must be learned. Trianna is standing nearby, speak with her and return to me later."
Unknown_broadcast,,gossip,,There are many obstacles one must overcome on the path to excellence. Your path is no exception...
Unknown_broadcast,,gossip,,"Your talents excel! You are truly inspired. To continue your pursuit of knowledge, speak with Georgio Bolero in Stormwind. He is held in high regard, and will be able to further your instruction."
Unknown_broadcast,,gossip,,What a fine day! It inspires me to create a new design.
Unknown_broadcast,,gossip,,"Well well, not too bad. Maybe I CAN show you a few things..."
Unknown_broadcast,,gossip,,Ha! You ain't got what it takes... yet! Come back to me after you've learned a few things!
Unknown_broadcast,,gossip,,"Maybe you got it, maybe you don't. I think I got a way to find out..."
Unknown_broadcast,,gossip,,"Not bad... for an amateur! Still, you know about as much as I do. If you wanna' learn more you're gonna' have to talk to Josef Gregorian in Undercity."
Unknown_broadcast,,gossip,,"They say a stitch in time saves... what, eleven? Ah, I can't remember. Stupid saying anyway."
Unknown_broadcast,,gossip,,"What? Why are you bothering me? Why, I bet you can't even create a high quality robe! Go talk to Snang and come back when you're worthy of my talents!"
Unknown_broadcast,,gossip,,You think you just walk up to me and I start teaching you? Ha! You need to pay your dues like everyone else!
Unknown_broadcast,,gossip,,"You need to learn from someone who knows more than I do. Go talk to Josef Gregorian in Undercity. Well, what are you still doing here?"
Unknown_broadcast,,gossip,,"I made a lot of the things you see in the store. What do you think? Answer carefully, your life may depend on it."
Unknown_broadcast,,gossip,,"I don't have time to babysit! Go talk to me assistant, Uthrar!"
Unknown_broadcast,,gossip,,I don't train just anyone! You'll need to perform a task first!
Unknown_broadcast,,gossip,,"Well, aren't you the smarty-pants? Ye know more than I do, I can tell ye that! Don't go getting' a big head, but if ye want to keep learnin', have a chat with Georgio Bolero in Stormwind. They say he knows his tailorin'!"
Unknown_broadcast,,gossip,,"Ah, this Darnassian fabric is the finest!"
Unknown_broadcast,,gossip,,A fine display of worthiness. Your instruction may now continue.
Unknown_broadcast,,gossip,,Speak with Lawrence Shneider at Duncan's Textiles around the corner to the left. He is adept at dealing with beginners.
Unknown_broadcast,,gossip,,"I will teach you, but first you must prove your worth..."
Unknown_broadcast,,gossip,,"You are beyond my level of expertise. Georgio Bolero, the master of Duncan's Textiles around the corner could help you advance your skills."
Unknown_broadcast,,gossip,,Good day to you.
Unknown_broadcast,,gossip,,Your understanding of leather is deeper than my own. Perhaps you should visit Aayndia Floralwind in the town of Astranaar in Ashenvale Forest. She has much knowledge to offer a student of your talents.
Unknown_broadcast,,gossip,,"What is this? You trying to ruin my reputation? I don't teach novices, $gbuddy:lady;. Go talk to Milla Fairancora in the Craftsmen's Terrace of Darnassus."
Unknown_broadcast,,gossip,,"Thanks for your help, $N. Because of you, another shipment arrived safely at the excavation."
Unknown_broadcast,,gossip,,Are you here to help with the delivery? Miran's just about ready.
Unknown_broadcast,,gossip,,"This dock here?  Well you can catch the ship that goes to that Night Elf place.  What's it's name?  Uhh Auberdine I think.  I don't really know for sure, I just load and unload stuff."
Unknown_broadcast,,gossip,,Sure! Let's go for a ride.
Unknown_broadcast,,gossip,,I'm sorry but I can not let you ride my gryphons. You should go talk to Gringer if you need a ride somewhere.
Unknown_broadcast,,gossip,,Let me browse your goods.
Unknown_broadcast,,gossip,,I am afraid that I am no longer gentle or humble. Age and countless battles have hardened my skin and soul. Perhaps that is why Cairne assigned me to Sun Rock Retreat... the gentle winds and warm sun does ease the pain.
Unknown_broadcast,,gossip,,Dat's da attitude! Grab a needle and thread and let's get jammin'!
Unknown_broadcast,,gossip,,"At dis point you know as much as I do, mon. Maybe you go see Magar in Orgrimmar. He not be da happiest tailor around, but he help you anyway."
Unknown_broadcast,,gossip,,"Hey mon, what can I be doin' for you?"
Unknown_broadcast,,gossip,,"You will not be disappointed, traveler. Tailoring is a joyous endeavor."
Unknown_broadcast,,gossip,,"My education is ongoing, and your knowledge surpasses mine. If you wish to learn more you must speak to Me'lynn. She will guide you."
Unknown_broadcast,,gossip,,There is no greater way to clear the mind than to weave.
Unknown_broadcast,,gossip,,"I'm just a student myself, really. Rhiannon's the expert. She's standing by the crates over there. You can learn a lot from her."
Unknown_broadcast,,gossip,,We don't get many visitors out here. May I interest you in something?
Unknown_broadcast,,gossip,,"I am knowledgable, but I am not an expert. You know who you should talk to? Rhiannon! She's not far. Ask around for her in Undercity"
Unknown_broadcast,,gossip,,Pleased to make you acquaintance. May I help you?
Unknown_broadcast,,gossip,,"With the Earth Mother's blessing, we shall begin."
Unknown_broadcast,,gossip,,You seek a higher knowledge. Tepa is blessed with such knowledge. She should be standing somewhere nearby...
Unknown_broadcast,,gossip,,No part of the animals we hunt is wasted.
Unknown_broadcast,,gossip,,I will teach you what I can.
Unknown_broadcast,,gossip,,"I know a few things, but I'm no expert. Lucky for you, Magar is. He's standing near the back of the shop. See if he can help you, but be careful not to rile him. He can be irritable."
Unknown_broadcast,,gossip,,We use many animal pelts and skins in our creations.
Unknown_broadcast,,gossip,,"Hold on there, I'm just an assistant. If ye want to start learnin' the fancy stuff, talk to old Stonebrew over there."
Unknown_broadcast,,gossip,,Welcome to me shop. What can I do for ye'?
Unknown_broadcast,,gossip,,I would be happy to take you under my wing. Let us begin.
Unknown_broadcast,,gossip,,It is time for you to journey to Darnassus and speak to Me'lynn. She will guide you from now on.
Unknown_broadcast,,gossip,,"Needlework requires a steady hand. And patience... above all, patience."
Unknown_broadcast,,gossip,,"Very well, let your journey of tailoring begin."
Unknown_broadcast,,gossip,,Hmm... the things you need to learn are a little above my head. Have a talk with Sellandus over at Larson's Clothiers just up the path to the right. He taught me everything I know!
Unknown_broadcast,,gossip,,Life is like a carefully woven tapestry.
Unknown_broadcast,,gossip,,So you would like to learn a few things? I would be happy to get you started!
Unknown_broadcast,,gossip,,"I'm a simple man who knows a few things about tailoring, but you need more assistance than I can provide. I have heard of a Night Elf who is quite an accomplished tailor. He resides in Stormwind, in the Magic District."
Unknown_broadcast,,gossip,,I can tell that your wardrobe is in dire need of care.
Unknown_broadcast,,gossip,,"We cannot afford to give an inch in this war. Day and night, I create new armor, and I patch whatever can be salvaged from the old. I have no time for other tasks. Would you take care of something for me?"
Unknown_broadcast,,gossip,,I only wish I had more students like you. Not many will venture so far into enemy territory. I salute your courage.
Unknown_broadcast,,gossip,,"All requests for my work must be made in person by the buyer. Orwin often asks me to reconsider, but my priorities lie here. Look around you: many of these fighters rely upon me for their armor."
Unknown_broadcast,,gossip,,"I'm not here to teach babes fresh out of the cradle. Ye've nowhere near the amount of skill I require in my students. In fact, ye're a sad figure of a $glad:lass;, an' I'll thank ye not to stand there jibber-jabberin' at me."
Unknown_broadcast,,gossip,,"I love a good challenge; don't you? Aye, of course ye do. An' that's why you're about to do exactly what I say."
Unknown_broadcast,,gossip,,"Och, 'twas a sad day when I realized my obsession. I woke up and found myself tannin' before I had my first tankard of ale. Hardly even a respectable hangover! I knew then--aye, I knew!--how it was goin' to be."
Unknown_broadcast,,gossip,,"I can make amazing things with the materials I find out here. By Muradin's beard, there are fantastic creatures in these hills! Go have a whack at them, $N, and bring me back some tall tales."
Unknown_broadcast,,gossip,,"It's been so long since I was a novice myself that I don't think I'd be the best teacher for you. Try talking to Tarn or Mak, right over there. One of them should be able to answer your questions."
Unknown_broadcast,,gossip,,"As members of the Horde, we must contribute to our community to ensure that it continues to thrive. Thus, I am certain you will gladly aid us by undertaking a small task I have for you."
Unknown_broadcast,,gossip,,"Even my talents have a limit, and you have reached it. Congratulations, $N. Your next stop should be Camp Mojache in Feralas. The tauren Hahrana Ironhide lives there; she is renowned for her skill."
Unknown_broadcast,,gossip,,"The needle is small, but the thread is strong, and the stitches are fine. Our pact with Thrall and the others will hold. The Horde will not be driven from these lands."
Unknown_broadcast,,gossip,,"I regret to say that I cannot aid you, $gnoble sir:gentle lady;, until you learn more of working with leather. Speak with Faldron or Darianna here instead. They can teach you the skill you require."
Unknown_broadcast,,gossip,,You have demonstrated skill in learning our craft. Do you also possess the resolve to complete a mission on my behalf?
Unknown_broadcast,,gossip,,"You have advanced beyond my skill to teach you. Journey now to Aerie Peak in the Hinterlands and speak with the dwarf Drakk Stonehand. His work is magnificent, far better than my own."
Unknown_broadcast,,gossip,,"The grass is soft and lush. The air is fresh, full of light and song. Everything I've seen suggests that Teldrassil is a dream come true. Why, then, is my heart full of foreboding?"
Unknown_broadcast,,gossip,,"In the northeastern Barrens lies a pool of water sickened by pollution.  The locals call it the Sludge Fen; the Venture Company has turned the once crystal-blue waters into a mire of industrial byproducts and waste.  In the heart of this fen lies what you seek, $N.$B$BBe warned - the Venture Company does not tolerate trespassers, and they consider anyone who does not work for them as such.  You'll especially be a target as a protector of nature, something they vehemently oppose."
Unknown_broadcast,,gossip,,"In the Silverpine Forest along the edges of the North Tide's Run, a derelict boat rests on the shore.  Out to the west of this lies what you seek; swim too far and the ocean will crush you from fatigue.  It resides on the ocean floor in a lockbox, waiting for you to claim it.$B$BYou'll be hard pressed to survive a dive to such depths without aid, so take heart; a bubbly fissure offers renewed breath to divers seeking this half of the pendant.  Use it wisely."
Unknown_broadcast,,gossip,,"The waters of Westfall are where you must search, due west-northwest of where the Gold Coast Quarry meets with the shore.  An anchor shows where a boat has sunk beyond it, deep within the water.  The underwater pressure is fierce here; swimming too far will crush even the mightiest swimmer from fatigue.  $B$BLook for a natural formation to aid you, $N - a bubbly fissure is near here, offering deep-water swimmers a chance for renewed breath."
Unknown_broadcast,,gossip,,Do you know where I may find the Half Pendant of Aquatic Endurance?
Unknown_broadcast,,gossip,,Do you know where I may find the Half Pendant of Aquatic Agility?
Unknown_broadcast,,gossip,,"I need a ride, Dungar!  I have important supplies to deliver!"
Unknown_broadcast,,gossip,,I only teach students who have already mastered the basics. You must seek out the night elf Darianna in the Craftsmen's Terrace of Darnassus. Her skills will be a perfect complement to yours.
Unknown_broadcast,,gossip,,"I cannot leave my post here, $N, but there is a task that must be taken care of. Can I trust you to see it done?"
Unknown_broadcast,,gossip,,Training you further is beyond my abilities. Speak to Telonis in the Craftsmen's Terrace of Darnassus. He is always glad to help talented students.
Unknown_broadcast,,gossip,,"Elune has granted the night elves many gifts. In return, it is our responsibility to safeguard these forests from the demonic taint that the Horde always brings with it."
Unknown_broadcast,,gossip,,"If I taught novices, there'd be a lot more students visiting me, and things would get noisy. Go talk to Dan Golthas over there. He's a little intense, but he means well, and he's a decent teacher."
Unknown_broadcast,,gossip,,"Yes, yes, I'll train you. There's no need to raise your voice."
Unknown_broadcast,,gossip,,"I'm pleased to say that your talents have outpaced my own. Go away now. Err, try the tauren Una in the northwestern shops of Thunder Bluff's central plateau. She's very skilled, I assure you."
Unknown_broadcast,,gossip,,"Before my death, I was a librarian; I had nothing to do with wars and plagues. I never asked to become this. On the other hand, now that my mind is my own again, I'm not about to surrender without a fight."
Unknown_broadcast,,gossip,,You can't study my techniques until you've learned the basics. Speak with Kamari if you are interested in training.
Unknown_broadcast,,gossip,,"That's decent work, I admit. But I'd be more impressed if you'd handle something for me."
Unknown_broadcast,,gossip,,"You won't learn anything new from me; you know too much already. If you want more training, talk to the tauren Una in the northwestern shops of Thunder Bluff's central plateau. Send her my regards, eh?"
Unknown_broadcast,,gossip,,"Am I busy? What's that supposed to mean? Do you think I just stand here all day, twiddling my thumbs? If you're here to buy something, talk to Handor."
Unknown_broadcast,,gossip,,"We're pretty far from anything I'd call civilization here, at least until the Horde can send us more reinforcements. You must really like working with leather."
Unknown_broadcast,,gossip,,"There's enough work here for an army of orcs, and most of it, only I can do. Still, there is a job I could use a hand with."
Unknown_broadcast,,gossip,,"I'd train you if I could, but you're too much for me. Tell you what: go talk to the tauren Una in the northwestern shops of Thunder Bluff's central plateau. She's got some real talent."
Unknown_broadcast,,gossip,,"We have only a small foothold on this continent for now, but the humans can't fight us off forever. Then they'll pay for enslaving us. We'll cut their lying tongues out for their treachery."
Unknown_broadcast,,gossip,,Your skills are insufficient to learn what I teach. Try talking to Mak over there instead. He can help you out until you're ready for more advanced lessons.
Unknown_broadcast,,gossip,,"You have come to me for instruction, and in return I have a favor to ask of you. See it done, and you will be rewarded."
Unknown_broadcast,,gossip,,"I cannot help you with further training: your skill at working with leather rivals my own. You should speak with Una, over there. I will vouch for your skill if need be."
Unknown_broadcast,,gossip,,"My axe has seen many battles, and I like to keep it handy. Enemy forces have fought their way into our capital several times now, but have no fear: we have always driven them back."
Unknown_broadcast,,gossip,,"I do not offer apprentice training. Look for the tauren Waldor in the Wailing Caverns, here in the Barrens. He can assist you with whatever you need."
Unknown_broadcast,,gossip,,"A task presses upon me, but I do not have the time to take care of it myself. Can I entrust you with it?"
Unknown_broadcast,,gossip,,I cannot aid you with further lessons: your skills have surpassed mine. Go and see the tauren Una in the northwestern shops of Thunder Bluff's central plateau. She offers more advanced training.
Unknown_broadcast,,gossip,,"This blue leather does draw the eye, I know. You see, we have a great many eager recruits running around here, hunting and slaying with more enthusiasm than wisdom. One must take precautions."
Unknown_broadcast,,gossip,,"Well, I declare! It's a new student! I'll gladly teach you everything I know once you have a little more skill. Go talk to Gretta Finespindle over there, would you? She'll have you up to speed in no time."
Unknown_broadcast,,gossip,,"I can see that you'll be a quick learner. That's good for me, because I'm always busy these days. In fact, that reminds me: could you run a quick errand for me?"
Unknown_broadcast,,gossip,,"Nope, can't help you, I'm afraid. Your skills have mine beat! If you want to learn more, talk to the night elf Telonis in the Craftsmen's Terrace of Darnassus. He's amazing!"
Unknown_broadcast,,gossip,,"Lots to do! Haven't been this busy since my cousin accidentally vaporized all the cloth and leather in Gnomeregan. My, it was drafty for a while! Ah, $N, those were the days...."
Unknown_broadcast,,gossip,,"In time you will be ready for what I have to teach, $N. Until then, please ask Darianna over there to help you with your training."
Unknown_broadcast,,gossip,,"This war has been an enormous drain upon our people and resources. Even here on Teldrassil, we cannot escape its repercussions. Forgive me for asking it of you, but would you perform a task for me?"
Unknown_broadcast,,gossip,,"If you are here for further training, you have overestimated my abilities. Have a word with Telonis over there; he can help you."
Unknown_broadcast,,gossip,,"Darianna shows promise, but she is so full of energy that it is hard for her to stay still and listen. With her strength and agility, I fear it won't be long before she is called to fight. We must teach her quickly."
Unknown_broadcast,,gossip,,Come back to me when you've had more training. Randal Worth over there can help you with that.
Unknown_broadcast,,gossip,,"Okay, I'll teach you, but I want you to do something for me. This is important, so pay close attention."
Unknown_broadcast,,gossip,,"Sorry, but you've reached the limit of what I can teach. If you want to learn more, go see Telonis in the Craftsmen's Terrace of Darnassus. He's pretty talented, so I hear."
Unknown_broadcast,,gossip,,"Randal's a bit of a dandy, but he's dependable, which is more than I can say for a lot of the students I take on. Still, I guess I can't blame them for wanting a bit of adventure."
Unknown_broadcast,,gossip,,Even I have my limitations! Go talk to Lavinia Crowe in Undercity if you wish to further your training.
Unknown_broadcast,,gossip,,"My teachings would be too advanced for you at this stage. If you wish to learn more of potions, speak with Tel'Athir here instead."
Unknown_broadcast,,gossip,,"You were wise to seek me out. I would ask a small favor. In return, there is much I can teach you."
Unknown_broadcast,,gossip,,You are beyond my limited abilities. Seek out the night elf Ainethil in the Craftsmen's Terrace of Darnassus. She can teach you more. I only wish that I could go with you.
Unknown_broadcast,,gossip,,I'm free!  That device shall never torment me again!
Unknown_broadcast,,gossip,,"Take every word I say and commit it to memory. Until our enemies have been eradicated, we must never shirk a chance to further our knowledge. Reinforce your armor, and never relax your guard."
Unknown_broadcast,,gossip,,"I can't help you; your work is beyond my own. Talk to Arthur Moore, over there by the coffins. He'll be able to train you further."
Unknown_broadcast,,gossip,,"Your talent is beyond my own, friend. Speak with Tarn here; his knowledge of leather is much greater than mine. I'm sure he would welcome another student."
Unknown_broadcast,,gossip,,"Cairne himself lives here, they say. Once I have finished crafting a fitting gift, I will seek him out. Perhaps he will have words of wisdom for me."
Unknown_broadcast,,gossip,,"Even here in the wilds, you seek out learning. Your drive for knowledge is an admirable trait."
Unknown_broadcast,,gossip,,"The caverns below us are a source of strange and wondrous hides, but you must take care if you venture into their depths, $N. Remember that your own skin is far more valuable."
Unknown_broadcast,,gossip,,You have outgrown any teachings I could offer. Go with the blessing of the Earth Mother. Seek out the tauren Tarn in the northwestern shops of Thunder Bluff's central plateau. Be guided by his wisdom.
Unknown_broadcast,,gossip,,"Meat, skin, bones... a good hunter lets nothing go to waste. Every scrap of leather can be salvaged, perhaps to reinforce an ally's armor. Thus, each of us is strong alone, but together we become invincible."
Unknown_broadcast,,gossip,,"You've got the hang of it. I can't teach you any more, but talk to Arthur Moore, a Forsaken who works in the Rogues' Quarter of the Undercity. Tell him I sent you."
Unknown_broadcast,,gossip,,"Skin, glorious skin. It holds your insides... in. You might've noticed my skin's not doing so well. To think I used to worry about my pores. Hardly any skin left to worry about these days. In a way, it's very freeing."
Unknown_broadcast,,gossip,,I have nothing more to teach you. Talk to Karolek if you wish to further your leatherworking skills.
Unknown_broadcast,,gossip,,You like the rug? I killed and skinned the beast myself. May all the centaur fall as easily.
Unknown_broadcast,,gossip,,"Oh, goody, something else to do while I wait! You're a real life-saver, $N!"
Unknown_broadcast,,gossip,,"Aww, what rotten luck! My skills aren't good enough to be of any use to you. Oh well. Talk to Fimble Finespindle over there by the loom. He's been working with leather for longer than I have."
Unknown_broadcast,,gossip,,"This hide isn't ready to work with yet. I wish it didn't take so long to make leather. There has to be some way to cut down on all this waiting. It can't be good for my health, you know?"
Unknown_broadcast,,gossip,,"Oh, I'm sorry, but you know more about leather than I do at this point. Talk to Faldron over there if you wish to learn more."
Unknown_broadcast,,gossip,,"If you're interested in sewing with leather, you've certainly come to the right place. Faldron and Telonis are true artists, and I hope to learn much from them."
Unknown_broadcast,,gossip,,"My apologies, but you have already learned everything I know. The night elf Faldron could offer you further training, however. Look for him in the Craftsmen's Terrace of Darnassus."
Unknown_broadcast,,gossip,,"Welcome to our home, $N. Radnaal and I have little to offer, but you are welcome to what hospitality we can provide."
Unknown_broadcast,,gossip,,"There's nothing I can teach you, other than maybe a better eye for color and detail. Talk to Simon Tanner over there; he knows a lot of advanced techniques for working with leather."
Unknown_broadcast,,gossip,,I already know a lot about style. Now it's just a matter of mastering the techniques for working with leather. Good thing Simon's a real sport about helping me learn them.
Unknown_broadcast,,gossip,,How's it going? I love the smell of leather; don't you?
Unknown_broadcast,,gossip,,"Gosh, I'm sorry. I don't have anything new to teach you. How about you go talk to Simon Tanner in the Old Town section of Stormwind? He's a human with big muscles and dreamy red hair."
Unknown_broadcast,,gossip,,"Since my husband left for the front, Helene here has been my strength. Her kind heart and sharp sword have helped me through a lot of tough times. I don't know what I would've done without her."
Unknown_broadcast,,gossip,,"There are still lessons you must learn from others before my knowledge may be shared with you. Be diligent, and do not give up hope."
Unknown_broadcast,,gossip,,Your education is nearly complete. One final task is all that stands between you and the culmination of all your efforts...
Unknown_broadcast,,gossip,,"I am proud. You are truly a gifted student. Now, for your final lesson..."
Unknown_broadcast,,gossip,,"Greetings traveler, you have my undying gratitude for dispensing with those dreadful creatures! I was beginning to think I might have to hide out forever!"
Unknown_broadcast,,gossip,,"Train hard, train every day. And when you have perfected your skills, return to me."
Unknown_broadcast,,gossip,,True mastery must be earned! It is up to you to earn it now...
Unknown_broadcast,,gossip,,"There is only one whose skills exceed my own. You are ready to receive her knowledge. She is Annora, and you may find her... in Uldaman."
Unknown_broadcast,,gossip,,Have you come to seek the knowledge of Hgarth?
Unknown_broadcast,,gossip,,"Your skills are truly becoming extraordinary. Now, let us continue your training..."
Unknown_broadcast,,gossip,,"You are eager, that is good. However, you are not yet ready to train with the likes of me."
Unknown_broadcast,,gossip,,"To come this far has not been easy, I know. But how boring life would be without challenges, don't you think? Good, because I have a challenge for you..."
